fdc_id,english_name,russian_name,1003,1004,1005,1008,1018,1051,1057,1058,1079,1087,1089,1090,1091,1092,1093,1095,1098,1103,1105,1106,1107,1108,1109,1114,1120,1122,1123,1162,1165,1166,1167,1175,1177,1178,1180,1185,1186,1187,1190,1242,1246,1253,1258,1259,1260,1261,1262,1263,1264,1265,1266,1268,1269,1270,1271,1272,1275,1276,1277,1278,1279,1280,1292,1293,2000
1099999,"Frankfurter or hot dog sandwich, fat free, plain, on whole wheat bread",,12.83,2.4,23.92,169,0.0,57.88,0,0,2.3,98,2.14,38,163,232,714,2.56,0.163,22.1,0,0,1,0,0.21,0.1,0,0,34,12.4,0.24,0.159,3.728,0.177,20,0.58,58.9,4.2,0,20,20,0.0,0.0,26,0.606,0.0,0.0,0.001,0.003,0.005,0.003,0.17,0.091,0.232,0.565,0.055,0.002,0.0,0.006,0.0,0.007,0.0,0.0,0.0,0.716,0.849,1.71
1100000,"Frankfurter or hot dog sandwich, fat free, plain, on whole grain white bread",,12.19,1.86,24.23,162,0.0,58.23,0,0,3.6,300,3.04,19,121,184,724,2.25,0.133,18.3,0,0,1,0,0.15,0.1,0,0,10,12.4,0.286,0.193,3.737,0.124,52,0.58,51.5,4.1,19,33,66,0.0,0.0,26,0.566,0.001,0.0,0.003,0.002,0.005,0.003,0.125,0.097,0.142,0.34,0.032,0.001,0.0,0.006,0.0,0.004,0.001,0.0,0.0,0.63,0.602,1.94
1100001,"Frankfurter or hot dog sandwich, fat free, plain, on multigrain bread",,13.24,2.66,24.01,173,0.0,57.2,0,0,2.9,75,2.12,39,169,224,687,2.54,0.185,24.8,0,0,0,0,0.14,0.1,0,0,36,12.4,0.197,0.145,3.577,0.195,32,0.58,56.8,1.7,0,32,32,0.0,0.0,26,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.137,0.283,0.645,0.079,0.0,0.0,0.007,0.0,0.005,0.0,0.0,0.0,0.772,0.95,2.47
1100002,"Frankfurter or hot dog sandwich, reduced sodium",,11.02,17.66,23.12,297,0.0,46.84,0,0,0.8,75,2.31,12,91,142,383,1.54,0.082,18.7,0,0,0,0,0.21,0.5,0,0,3,0.6,0.263,0.184,3.061,0.081,43,0.82,29.5,2.3,23,20,60,0.0,0.0,34,7.099,0.002,0.001,0.0,0.047,0.036,0.534,3.871,2.321,7.006,1.324,0.232,0.0,0.0,0.919,0.0,0.007,0.0,0.0,0.0,7.933,1.556,3.21
1100003,"Frankfurter or hot dog sandwich, meatless, plain, on bun",,15.76,9.89,24.3,251,0.0,48.74,0,0,3.1,76,2.2,20,249,107,480,1.02,0.472,15.1,0,0,0,0,1.27,0.0,0,0,2,0.5,0.481,0.623,3.545,0.072,84,1.51,57.0,1.9,21,64,99,0.0,1.43,0,1.336,0.002,0.001,0.0,0.002,0.063,0.038,0.858,0.358,1.823,3.553,0.439,0.0,0.0,0.008,0.0,0.006,0.0,0.0,0.0,1.839,3.993,2.85
1100004,"Frankfurter or hot dog sandwich, meatless, plain, on bread",,16.7,10.83,19.56,244,0.0,51.63,0,0,3.4,84,1.97,21,278,103,473,1.11,0.54,11.9,0,0,0,0,1.43,0.0,0,0,13,0.0,0.46,0.664,3.601,0.082,87,1.68,64.3,0.1,25,63,105,0.0,1.68,0,1.415,0.001,0.0,0.002,0.001,0.076,0.04,0.908,0.378,2.017,3.916,0.489,0.001,0.0,0.006,0.0,0.003,0.001,0.0,0.0,2.019,4.402,1.53
1100005,"Frankfurter or hot dog sandwich, with chili, on white bun",,9.11,12.52,19.68,230,0.0,56.42,0,0,1.8,57,1.86,21,105,253,606,1.28,0.083,12.5,1,10,90,3,0.45,0.3,33,256,60,0.4,0.165,0.145,2.167,0.095,34,0.46,24.2,3.7,14,19,44,0.0,0.0,24,4.832,0.004,0.001,0.003,0.007,0.009,0.342,2.703,1.541,4.932,0.871,0.125,0.013,0.0,0.431,0.001,0.051,0.001,0.023,0.006,5.121,0.981,3.15
1100006,"Frankfurter or hot dog sandwich, with chili, on wheat bun",,9.63,12.44,18.92,228,0.0,56.66,0,0,2.4,71,1.72,27,119,269,598,1.4,0.098,12.3,8,17,91,3,0.49,0.3,33,256,60,0.4,0.162,0.143,2.329,0.112,31,0.46,24.1,4.3,14,16,41,0.0,0.0,24,4.806,0.003,0.0,0.002,0.006,0.008,0.339,2.695,1.531,4.924,0.875,0.125,0.013,0.0,0.43,0.001,0.051,0.001,0.023,0.006,5.111,0.986,3.05
1100007,"Frankfurter or hot dog sandwich, with chili, on whole wheat bun",,9.63,12.44,18.92,228,0.0,56.66,0,0,2.4,71,1.72,27,119,269,598,1.4,0.098,12.3,8,17,91,3,0.49,0.3,33,256,60,0.4,0.162,0.143,2.329,0.112,31,0.46,24.1,4.3,14,16,41,0.0,0.0,24,4.806,0.003,0.0,0.002,0.006,0.008,0.339,2.695,1.531,4.924,0.875,0.125,0.013,0.0,0.43,0.001,0.051,0.001,0.023,0.006,5.111,0.986,3.05
1100008,"Frankfurter or hot dog sandwich, with chili, on whole grain white bun",,8.99,12.4,18.7,224,0.0,57.59,0,0,1.9,81,1.63,25,119,271,611,1.64,0.102,8.9,1,10,90,3,0.47,0.3,33,256,72,0.1,0.159,0.15,2.294,0.106,46,0.41,23.7,3.8,9,37,52,0.0,0.0,24,4.919,0.003,0.0,0.002,0.006,0.009,0.337,2.746,1.54,4.878,0.733,0.111,0.013,0.0,0.439,0.001,0.048,0.001,0.023,0.006,5.071,0.83,3.7
1100009,"Frankfurter or hot dog sandwich, with chili, on multigrain bun",,9.07,13.08,18.19,226,0.0,57.41,0,0,2.3,44,2.0,27,111,263,597,1.37,0.112,13.7,1,10,90,3,0.4,0.3,33,256,70,0.1,0.143,0.148,2.245,0.103,38,0.41,27.4,3.3,23,15,54,0.0,0.0,24,4.98,0.003,0.0,0.003,0.006,0.008,0.343,2.773,1.628,5.506,0.733,0.093,0.013,0.0,0.429,0.001,0.046,0.001,0.023,0.006,5.688,0.812,2.87
1100010,"Frankfurter or hot dog sandwich, with chili, on white bread",,8.98,13.44,16.04,223,0.0,59.19,0,0,1.8,60,1.67,21,108,267,616,1.38,0.083,10.1,1,11,100,4,0.46,0.4,37,285,73,0.1,0.115,0.116,2.046,0.104,30,0.45,25.3,2.7,16,14,41,0.0,0.0,27,5.283,0.004,0.0,0.004,0.007,0.011,0.378,2.946,1.689,5.414,0.804,0.121,0.015,0.0,0.478,0.001,0.054,0.002,0.026,0.006,5.614,0.907,2.31
1100011,"Frankfurter or hot dog sandwich, with chili, on wheat bread",,9.21,13.62,15.72,224,0.0,59.11,0,0,2.2,44,1.71,24,111,271,615,1.41,0.087,11.1,1,11,100,4,0.46,0.4,37,285,73,0.1,0.097,0.119,2.202,0.108,25,0.45,26.0,3.6,4,21,28,0.0,0.0,27,5.26,0.003,0.0,0.003,0.007,0.01,0.376,2.936,1.682,5.389,0.761,0.114,0.014,0.0,0.478,0.001,0.054,0.002,0.026,0.006,5.594,0.859,2.39
1100012,"Frankfurter or hot dog sandwich, with chili, on whole wheat bread",,9.66,12.93,16.33,222,0.0,58.68,0,0,2.7,57,1.57,33,131,289,603,1.55,0.108,11.3,1,10,95,4,0.52,0.3,35,270,82,0.1,0.108,0.106,2.109,0.132,18,0.43,27.6,4.4,0,18,18,0.0,0.0,26,5.035,0.003,0.0,0.003,0.008,0.011,0.358,2.809,1.612,5.149,0.798,0.112,0.015,0.0,0.453,0.001,0.053,0.001,0.024,0.006,5.341,0.897,2.26
1100013,"Frankfurter or hot dog sandwich, with chili, on whole grain white bread",,9.28,12.61,16.51,218,0.0,58.89,0,0,3.5,176,2.1,22,106,261,609,1.37,0.091,9.1,1,10,95,4,0.49,0.3,35,270,67,0.1,0.136,0.126,2.114,0.101,38,0.43,23.2,4.3,11,26,46,0.0,0.0,26,5.012,0.003,0.0,0.004,0.007,0.011,0.358,2.782,1.615,5.096,0.665,0.098,0.014,0.0,0.454,0.001,0.051,0.002,0.024,0.006,5.29,0.751,2.39
1100014,"Frankfurter or hot dog sandwich, with chili, on multigrain bread",,9.9,13.08,16.38,224,0.0,58.28,0,0,3.0,43,1.56,33,134,285,587,1.54,0.121,12.9,1,10,95,4,0.48,0.3,35,270,83,0.1,0.083,0.098,2.02,0.143,26,0.43,26.4,2.9,0,26,26,0.0,0.0,26,5.067,0.003,0.0,0.003,0.006,0.008,0.356,2.825,1.639,5.179,0.846,0.126,0.014,0.0,0.454,0.001,0.052,0.001,0.024,0.006,5.374,0.957,2.71
1100015,"Frankfurter or hot dog sandwich, with meatless chili, on white bun",,9.24,12.63,19.74,229,0.0,56.35,0,0,1.8,63,2.66,28,131,292,596,1.71,0.091,11.6,1,7,69,0,0.46,0.3,17,412,43,1.0,0.176,0.174,2.003,0.105,34,0.35,23.3,2.7,14,20,44,0.0,0.0,28,4.786,0.003,0.001,0.002,0.011,0.011,0.336,2.742,1.482,5.045,0.822,0.121,0.011,0.0,0.414,0.001,0.047,0.001,0.023,0.005,5.194,0.923,3.06
1100016,"Frankfurter or hot dog sandwich, with meatless chili, on wheat bun",,9.76,12.55,18.97,226,0.0,56.59,0,0,2.4,77,2.53,34,145,308,588,1.83,0.106,11.5,8,15,71,0,0.49,0.3,17,412,43,1.0,0.173,0.172,2.166,0.123,32,0.35,23.2,3.2,14,17,42,0.0,0.0,28,4.76,0.001,0.0,0.002,0.009,0.009,0.332,2.734,1.473,5.037,0.826,0.121,0.011,0.0,0.413,0.001,0.046,0.001,0.023,0.005,5.184,0.928,2.96
1100017,"Frankfurter or hot dog sandwich, with meatless chili, on whole wheat bun",,9.94,12.76,18.33,226,0.0,56.78,0,0,2.9,77,2.39,43,162,324,592,1.98,0.126,13.1,10,16,72,0,0.5,0.3,17,412,43,1.0,0.149,0.144,2.095,0.141,20,0.35,23.1,2.6,0,20,20,0.0,0.0,28,4.807,0.002,0.001,0.002,0.01,0.011,0.335,2.747,1.5,5.037,0.824,0.118,0.011,0.0,0.414,0.001,0.047,0.001,0.023,0.005,5.185,0.922,2.7
1100018,"Frankfurter or hot dog sandwich, with meatless chili, on whole grain white bun",,9.11,12.52,18.76,222,0.0,57.52,0,0,1.9,87,2.44,32,145,310,601,2.07,0.11,8.0,1,7,70,0,0.47,0.3,17,412,55,0.7,0.171,0.179,2.131,0.117,47,0.3,22.8,2.7,9,38,53,0.0,0.0,28,4.873,0.001,0.0,0.002,0.009,0.01,0.33,2.785,1.482,4.991,0.684,0.108,0.011,0.0,0.422,0.001,0.043,0.001,0.023,0.005,5.144,0.772,3.61
1100019,"Frankfurter or hot dog sandwich, with meatless chili, on multigrain bun",,9.19,13.2,18.24,224,0.0,57.34,0,0,2.3,49,2.8,33,136,302,587,1.8,0.12,12.8,1,7,69,0,0.4,0.3,17,412,53,0.7,0.154,0.177,2.081,0.113,39,0.3,26.5,2.2,23,16,55,0.0,0.0,28,4.934,0.001,0.0,0.002,0.009,0.009,0.337,2.812,1.57,5.619,0.684,0.089,0.011,0.0,0.412,0.001,0.042,0.001,0.023,0.005,5.76,0.753,2.79
1100020,"Frankfurter or hot dog sandwich, with meatless chili, on white bread",,9.11,13.56,16.1,221,0.0,59.12,0,0,1.8,66,2.56,29,136,310,605,1.85,0.092,9.1,1,8,77,0,0.47,0.4,18,459,54,0.7,0.127,0.149,1.864,0.116,31,0.33,24.3,1.6,16,15,42,0.0,0.0,31,5.232,0.002,0.0,0.003,0.011,0.013,0.37,2.989,1.624,5.54,0.75,0.117,0.012,0.0,0.459,0.001,0.049,0.002,0.026,0.005,5.695,0.842,2.22
1100021,"Frankfurter or hot dog sandwich, with meatless chili, on wheat bread",,9.35,13.74,15.78,222,0.0,59.03,0,0,2.2,50,2.61,31,139,314,604,1.88,0.096,10.1,1,8,78,0,0.46,0.4,18,459,54,0.8,0.109,0.151,2.02,0.119,26,0.33,25.0,2.5,4,22,28,0.0,0.0,31,5.208,0.002,0.0,0.002,0.011,0.012,0.369,2.98,1.616,5.516,0.706,0.109,0.012,0.0,0.458,0.001,0.05,0.002,0.026,0.005,5.675,0.795,2.29
1100022,"Frankfurter or hot dog sandwich, with meatless chili, on whole wheat bread",,9.66,12.93,16.33,222,0.0,58.68,0,0,2.7,57,1.57,33,131,289,603,1.55,0.108,11.3,1,10,95,4,0.52,0.3,35,270,82,0.1,0.108,0.106,2.109,0.132,18,0.43,27.6,4.4,0,18,18,0.0,0.0,26,5.035,0.003,0.0,0.003,0.008,0.011,0.358,2.809,1.612,5.149,0.798,0.112,0.015,0.0,0.453,0.001,0.053,0.001,0.024,0.006,5.341,0.897,2.26
1100023,"Frankfurter or hot dog sandwich, with meatless chili, on whole grain white bread",,9.41,12.73,16.57,217,0.0,58.82,0,0,3.5,182,2.96,28,133,302,599,1.82,0.099,8.2,1,8,74,0,0.49,0.3,18,436,49,0.7,0.147,0.157,1.942,0.112,38,0.32,22.3,3.2,11,27,47,0.0,0.0,29,4.963,0.002,0.0,0.003,0.011,0.013,0.351,2.824,1.553,5.216,0.613,0.094,0.012,0.0,0.435,0.001,0.047,0.002,0.024,0.005,5.367,0.689,2.3
1100024,"Frankfurter or hot dog sandwich, with meatless chili, on multigrain bread",,10.03,13.2,16.44,223,0.0,58.21,0,0,3.0,49,2.41,40,162,326,576,1.99,0.13,12.0,1,8,74,0,0.49,0.3,18,436,65,0.7,0.094,0.129,1.847,0.154,27,0.32,25.5,1.8,0,27,27,0.0,0.0,29,5.018,0.001,0.0,0.002,0.01,0.01,0.349,2.866,1.577,5.299,0.794,0.122,0.011,0.0,0.436,0.001,0.047,0.001,0.024,0.005,5.451,0.895,2.62
1100025,"Frankfurter or hot dog sandwich, meatless, on bun, with meatless chili",,12.31,7.7,20.34,198,0.0,58.31,0,0,3.2,66,2.64,29,215,199,460,1.37,0.345,10.2,0,6,64,0,1.0,0.0,15,382,40,0.9,0.326,0.438,2.406,0.094,62,0.97,43.8,1.9,13,49,72,0.0,0.92,6,1.263,0.001,0.001,0.0,0.005,0.043,0.049,0.841,0.315,1.724,2.334,0.32,0.0,0.0,0.025,0.0,0.004,0.0,0.0,0.0,1.754,2.654,2.42
1100026,"Frankfurter or hot dog sandwich, meatless, on bread, with meatless chili",,12.52,8.04,17.06,188,0.0,61.06,0,0,3.4,69,2.54,30,229,207,453,1.46,0.373,7.7,0,7,71,0,1.07,0.0,17,422,50,0.7,0.297,0.443,2.32,0.102,62,1.01,46.9,0.8,15,47,72,0.0,1.01,7,1.304,0.001,0.0,0.001,0.005,0.048,0.051,0.869,0.323,1.83,2.426,0.337,0.0,0.0,0.026,0.0,0.002,0.0,0.0,0.0,1.854,2.761,1.58
1100027,"Hors d'oeuvres, with spread",,11.57,4.99,28.69,209,0.0,53.09,0,0,1.3,126,2.43,22,115,127,394,0.76,0.084,34.2,16,17,1,0,0.43,0.5,1,0,54,0.0,0.295,0.198,5.425,0.151,67,0.81,40.0,4.0,48,19,100,0.0,0.0,40,1.07,0.002,0.001,0.004,0.004,0.007,0.015,0.686,0.306,1.14,1.985,0.241,0.02,0.058,0.043,0.001,0.015,0.009,0.003,0.001,1.191,2.306,3.94
1100028,"Beef stew, baby food, toddler",,5.1,1.2,5.5,51,0.0,86.9,0,0,1.1,9,0.72,11,44,142,106,0.87,0.072,4.5,0,82,816,346,0.5,0.0,0,2575,26,3.0,0.014,0.065,1.313,0.074,6,0.51,16.5,2.5,0,6,6,0.0,0.0,13,0.58,0.0,0.0,0.0,0.0,0.0,0.03,0.28,0.22,0.4,0.09,0.01,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.44,0.1,1.39
1100029,"Beef and egg noodles, baby food, NS as to strained or junior",,2.47,2.08,7.74,60,0.0,87.32,0,0,1.2,9,0.42,8,34,66,20,0.5,0.041,4.6,0,34,335,152,0.39,0.0,0,753,93,0.8,0.032,0.036,0.599,0.034,10,0.14,10.4,3.1,6,5,14,0.0,0.0,8,0.852,0.0,0.0,0.0,0.004,0.007,0.062,0.489,0.257,0.771,0.089,0.02,0.004,0.0,0.081,0.0,0.004,0.0,0.0,0.0,0.89,0.117,1.44
1100030,"Beef and egg noodles, baby food, strained",,2.44,2.26,8.18,63,0.0,86.84,0,0,1.3,10,0.41,10,38,87,15,0.6,0.05,3.6,0,36,350,159,0.31,0.0,0,476,23,0.1,0.035,0.035,0.616,0.036,8,0.19,8.6,1.6,4,4,11,0.0,0.0,8,0.937,0.0,0.0,0.0,0.001,0.008,0.066,0.522,0.303,0.822,0.112,0.017,0.005,0.0,0.083,0.0,0.004,0.0,0.0,0.0,0.941,0.141,1.42
1100031,"Beef and egg noodles, baby food, junior",,2.5,1.9,7.3,57,0.0,87.8,0,0,1.1,8,0.43,7,30,46,26,0.4,0.032,5.7,0,33,320,146,0.47,0.0,0,1030,163,1.4,0.028,0.036,0.582,0.031,12,0.1,12.1,4.6,7,6,17,0.0,0.0,8,0.766,0.0,0.0,0.0,0.006,0.005,0.058,0.455,0.211,0.72,0.066,0.023,0.003,0.0,0.079,0.0,0.004,0.0,0.0,0.0,0.838,0.094,1.45
1100032,"Beef with vegetables, baby food, strained",,2.03,6.93,6.36,96,0.0,84.3,0,0,1.8,19,0.33,15,24,127,38,0.35,0.036,2.2,0,222,2165,993,0.57,0.0,0,0,58,0.0,0.03,0.06,0.7,0.083,11,0.09,9.9,11.6,0,11,11,0.0,0.0,12,2.84,0.0,0.0,0.0,0.0,0.051,0.214,1.463,1.112,2.778,0.747,0.149,0.004,0.0,0.321,0.0,0.022,0.0,0.0,0.0,3.12,0.9,2.16
1100033,"Beef with vegetables, baby food, toddler",,3.5,2.1,8.72,69,0.0,85.23,0,0,1.8,11,0.5,11,37,168,26,0.87,0.08,2.2,0,57,569,231,0.37,0.0,0,1706,171,2.5,0.02,0.04,0.71,0.07,6,0.51,15.1,3.2,0,6,6,0.0,0.0,12,0.847,0.0,0.0,0.0,0.006,0.006,0.063,0.505,0.231,0.791,0.077,0.026,0.003,0.0,0.086,0.0,0.004,0.0,0.0,0.0,0.92,0.108,1.18
1100034,"Chicken and rice dinner, baby food, strained",,1.6,0.9,9.2,51,0.0,88.0,0,0,1.1,18,0.2,8,20,60,25,0.25,0.025,3.0,0,58,571,260,0.11,0.0,0,0,105,1.0,0.01,0.02,0.3,0.03,3,0.1,6.7,1.8,0,3,3,0.0,0.0,10,0.211,0.0,0.0,0.0,0.0,0.001,0.006,0.152,0.043,0.342,0.165,0.008,0.006,0.002,0.038,0.0,0.008,0.001,0.0,0.001,0.392,0.188,0.55
1100035,"Chicken noodle dinner, baby food, NS as to strained or junior",,3.53,3.22,7.8,74,0.0,85.05,0,0,1.7,27,0.49,13,52,143,25,0.41,0.048,3.0,1,98,950,444,0.18,0.0,0,0,36,0.1,0.056,0.105,1.51,0.07,15,0.02,9.1,1.8,0,15,15,0.0,0.0,8,0.341,0.005,0.0,0.002,0.002,0.001,0.006,0.237,0.068,1.171,0.565,0.082,0.006,0.002,0.066,0.0,0.024,0.001,0.0,0.0,1.814,1.07,2.68
1100036,"Chicken noodle dinner, baby food, strained",,3.53,3.22,7.81,74,0.0,85.05,0,0,1.7,27,0.49,13,52,143,25,0.41,0.048,3.0,1,110,1060,495,0.21,0.1,0,0,40,0.1,0.055,0.105,1.51,0.07,15,0.02,10.5,1.9,0,15,15,0.0,0.0,8,0.341,0.005,0.0,0.002,0.002,0.001,0.006,0.237,0.068,1.171,0.565,0.147,0.006,0.001,0.105,0.0,0.024,0.001,0.001,0.0,1.814,1.07,2.69
1100037,"Chicken noodle dinner, baby food, junior",,3.53,3.23,7.8,74,0.0,85.05,0,0,1.7,27,0.49,13,52,143,25,0.41,0.048,3.0,1,87,840,392,0.15,0.0,0,0,32,0.1,0.056,0.105,1.51,0.07,15,0.01,7.7,1.6,0,15,15,0.0,0.0,8,0.341,0.005,0.0,0.002,0.002,0.001,0.006,0.237,0.068,1.171,0.565,0.017,0.005,0.002,0.026,0.0,0.024,0.001,0.0,0.001,1.814,1.07,2.67
1100038,"Chicken, noodles, and vegetables, baby food, toddler",,3.8,1.7,8.89,66,0.0,85.3,0,0,0.6,11,0.4,10,42,95,194,0.41,0.02,3.7,1,98,952,431,0.19,0.0,0,0,211,1.7,0.04,0.05,1.23,0.06,9,0.14,11.2,3.3,4,5,12,0.0,0.0,28,0.461,0.0,0.0,0.0,0.0,0.002,0.012,0.343,0.091,0.529,0.34,0.02,0.013,0.004,0.081,0.0,0.014,0.001,0.0,0.002,0.632,0.392,0.82
1100039,"Chicken stew, baby food, toddler",,5.2,3.7,6.4,78,0.0,83.3,0,0,0.6,36,0.66,10,51,92,25,0.41,0.02,5.5,2,52,495,214,0.22,0.2,0,0,178,1.9,0.031,0.074,1.153,0.046,16,0.14,20.6,3.7,15,1,27,0.0,0.0,29,1.1,0.0,0.0,0.0,0.01,0.01,0.05,0.74,0.22,1.54,0.73,0.03,0.02,0.0,0.14,0.0,0.01,0.0,0.0,0.0,1.7,0.77,1.68
1100040,"Turkey, rice and vegetables, baby food, NS as to strained or junior",,2.32,1.08,8.76,54,0.0,87.43,0,0,1.0,21,0.35,8,36,88,21,0.44,0.03,3.2,0,88,858,389,0.22,0.0,0,564,86,0.2,0.028,0.042,0.67,0.052,6,0.02,7.2,2.2,0,6,6,0.0,0.0,4,0.288,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.063,0.32,0.238,0.018,0.008,0.002,0.041,0.0,0.002,0.0,0.0,0.001,0.375,0.27,1.46
1100041,"Turkey, rice and vegetables, baby food, strained",,2.27,1.24,7.94,52,0.0,88.22,0,0,0.9,18,0.29,8,34,91,19,0.4,0.03,3.0,0,81,789,368,0.14,0.0,0,0,38,0.2,0.022,0.04,0.648,0.052,4,0.02,6.8,1.5,0,4,4,0.0,0.0,5,0.338,0.0,0.0,0.0,0.0,0.0,0.011,0.223,0.074,0.38,0.272,0.02,0.008,0.002,0.051,0.0,0.003,0.0,0.0,0.001,0.446,0.308,1.66
1100042,"Turkey, rice and vegetables, baby food, junior",,2.37,0.92,9.57,56,0.0,86.64,0,0,1.0,24,0.41,9,37,86,23,0.47,0.03,3.3,0,94,927,410,0.31,0.0,0,1127,134,0.3,0.033,0.044,0.692,0.052,8,0.02,7.7,3.0,0,8,8,0.0,0.0,4,0.239,0.0,0.0,0.0,0.0,0.001,0.008,0.157,0.052,0.261,0.203,0.016,0.007,0.002,0.032,0.0,0.002,0.0,0.0,0.001,0.304,0.233,1.25
1100043,"Turkey, rice, and vegetables, baby food, toddler",,3.8,1.6,7.5,60,0.0,86.3,0,0,0.8,11,0.4,14,63,107,176,0.61,0.1,3.3,0,113,1116,489,0.15,0.0,0,1175,137,0.3,0.07,0.07,2.11,0.13,3,0.1,13.7,2.5,0,3,3,0.0,0.0,7,0.5,0.0,0.0,0.0,0.0,0.0,0.007,0.31,0.078,0.497,0.299,0.01,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.555,0.309,1.12
1100044,"Chicken soup, baby food",,1.6,1.7,7.2,50,0.0,89.1,0,0,1.1,37,0.27,5,24,66,16,0.22,0.279,1.4,0,69,674,313,0.51,0.1,0,0,40,1.0,0.017,0.032,0.293,0.037,5,0.12,6.4,6.9,0,5,5,0.0,0.0,4,0.278,0.0,0.0,0.0,0.0,0.001,0.004,0.2,0.068,0.404,0.792,0.103,0.002,0.001,0.014,0.0,0.005,0.0,0.0,0.0,0.425,0.9,1.72
1100045,"Frozen dinner, NFS",,6.82,8.34,10.94,145,0.0,72.83,0,0,1.2,15,0.84,15,72,179,274,1.5,0.079,5.8,39,52,147,5,0.2,0.1,13,0,336,5.3,0.069,0.075,1.586,0.164,16,0.61,34.5,4.0,0,16,16,0.0,0.0,40,4.169,0.163,0.101,0.06,0.128,0.134,0.488,2.004,0.961,2.615,0.313,0.034,0.014,0.001,0.199,0.0,0.019,0.0,0.0,0.0,2.941,0.364,1.32
1100046,"Beef dinner, NFS, frozen meal",,6.82,8.34,10.94,145,0.0,72.83,0,0,1.2,15,0.84,15,72,179,274,1.5,0.079,5.8,39,52,147,5,0.2,0.1,13,0,336,5.3,0.069,0.075,1.586,0.164,16,0.61,34.5,4.0,0,16,16,0.0,0.0,40,4.169,0.163,0.101,0.06,0.128,0.134,0.488,2.004,0.961,2.615,0.313,0.034,0.014,0.001,0.199,0.0,0.019,0.0,0.0,0.0,2.941,0.364,1.32
1100047,"Beef with vegetable, diet frozen meal",,10.64,6.95,4.68,125,0.0,76.3,0,0,0.8,34,1.32,17,108,281,292,2.44,0.069,9.3,1,114,1115,472,0.5,0.0,1,1726,134,10.2,0.049,0.129,2.389,0.229,10,1.09,38.7,4.3,1,9,10,0.0,0.0,34,2.63,0.001,0.0,0.0,0.0,0.004,0.16,1.188,1.189,2.146,0.183,0.005,0.017,0.0,0.206,0.0,0.017,0.0,0.0,0.0,3.111,0.224,2.81
1100048,"Sirloin, chopped, with gravy, mashed potatoes, vegetable, frozen meal",,7.78,7.89,12.71,152,0.0,69.69,0,0,1.5,15,1.16,18,87,211,569,1.41,0.097,7.7,31,48,194,6,0.26,0.1,16,0,446,5.6,0.105,0.107,1.545,0.186,20,0.7,41.6,4.8,1,19,21,0.0,0.0,39,3.771,0.126,0.079,0.047,0.109,0.112,0.411,1.92,0.908,2.513,0.501,0.082,0.014,0.001,0.201,0.0,0.013,0.001,0.0,0.003,2.741,0.602,1.6
1100049,"Sirloin tips, with gravy, potatoes, vegetable, frozen meal",,8.36,5.72,7.44,115,0.0,77.26,0,0,1.2,14,1.21,18,87,287,264,1.55,0.124,7.7,0,45,457,155,0.35,0.1,0,731,233,7.5,0.079,0.101,1.628,0.209,13,0.8,35.0,5.0,0,13,13,0.0,0.0,24,2.24,0.0,0.0,0.0,0.013,0.018,0.163,1.318,0.684,2.104,0.397,0.085,0.012,0.0,0.209,0.0,0.011,0.001,0.0,0.004,2.347,0.501,1.73
1100050,"Sirloin beef, with gravy, potatoes, vegetable, frozen meal",,8.58,2.84,6.85,87,0.0,80.37,0,0,1.2,20,0.89,16,86,280,321,1.64,0.073,8.9,7,122,1152,458,0.37,0.0,0,247,228,12.3,0.048,0.068,2.426,0.214,16,0.39,31.8,16.9,0,16,16,0.0,0.0,22,1.296,0.031,0.019,0.012,0.025,0.03,0.128,0.669,0.372,0.914,0.117,0.02,0.007,0.0,0.072,0.0,0.003,0.001,0.0,0.004,0.989,0.148,1.33
1100051,"Salisbury steak dinner, NFS, frozen meal",,6.82,8.34,10.94,145,0.0,72.83,0,0,1.2,15,0.84,15,72,179,274,1.5,0.079,5.8,39,52,147,5,0.2,0.1,13,0,336,5.3,0.069,0.075,1.586,0.164,16,0.61,34.5,4.0,0,16,16,0.0,0.0,40,4.169,0.163,0.101,0.06,0.128,0.134,0.488,2.004,0.961,2.615,0.313,0.034,0.014,0.001,0.199,0.0,0.019,0.0,0.0,0.0,2.941,0.364,1.32
1100052,"Salisbury steak with gravy, potatoes, vegetable, frozen meal",,6.82,8.34,10.94,145,0.0,72.83,0,0,1.2,15,0.84,15,72,179,274,1.5,0.079,5.8,39,52,147,5,0.2,0.1,13,0,336,5.3,0.069,0.075,1.586,0.164,16,0.61,34.5,4.0,0,16,16,0.0,0.0,40,4.169,0.163,0.101,0.06,0.128,0.134,0.488,2.004,0.961,2.615,0.313,0.034,0.014,0.001,0.199,0.0,0.019,0.0,0.0,0.0,2.941,0.364,1.32
